,L0,L1,L2,L3,L4,L5,L6,res_time,temperature,catalyst_loading,yield,turnover
66,1,0,0,0,0,0,0,60.0,100.0,1.25,66.56,53.3768
67,1,0,0,0,0,0,0,60.0,100.0,1.5,70.8398,50.1283
68,1,0,0,0,0,0,0,60.0,100.0,1.75,73.6307,46.1339
69,1,0,0,0,0,0,0,60.0,100.0,2.0,74.5266,40.8581
70,1,0,0,0,0,0,0,60.0,100.0,2.25,74.6767,35.3215
71,1,0,0,0,0,0,0,60.0,100.0,2.513,73.6197,29.4691
72,1,0,0,0,0,0,0,60.0,110.0,0.499,55.6794,65.6539
73,1,0,0,0,0,0,0,60.0,110.0,0.75,63.9379,66.0309
74,1,0,0,0,0,0,0,60.0,110.0,1.0,71.1255,64.9443
75,1,0,0,0,0,0,0,60.0,110.0,1.25,77.2526,62.3888
76,1,0,0,0,0,0,0,60.0,110.0,1.5,81.938,58.6541
77,1,0,0,0,0,0,0,60.0,110.0,1.75,84.3727,53.1907
78,1,0,0,0,0,0,0,60.0,110.0,2.0,85.3059,46.9312
79,1,0,0,0,0,0,0,60.0,110.0,2.25,85.2634,40.4939
80,1,0,0,0,0,0,0,60.0,110.0,2.513,84.3797,34.151
81,1,0,0,0,0,0,0,120.0,30.0,0.499,2.76771,3.17673
82,1,0,0,0,0,0,0,120.0,30.0,0.75,4.05952,3.80166
83,1,0,0,0,0,0,0,120.0,30.0,1.0,5.2192,4.50282
84,1,0,0,0,0,0,0,120.0,30.0,1.25,6.25496,5.31313
85,1,0,0,0,0,0,0,120.0,30.0,1.5,7.41359,6.26893
86,1,0,0,0,0,0,0,120.0,30.0,1.75,8.36535,7.02947
87,1,0,0,0,0,0,0,120.0,30.0,2.0,8.86063,7.42892
88,1,0,0,0,0,0,0,120.0,30.0,2.25,9.15873,7.35929
89,1,0,0,0,0,0,0,120.0,30.0,2.513,8.83153,6.85758
90,1,0,0,0,0,0,0,120.0,40.0,0.499,6.26547,8.95402
91,1,0,0,0,0,0,0,120.0,40.0,0.75,8.93549,9.14165
92,1,0,0,0,0,0,0,120.0,40.0,1.0,11.0663,9.4951
93,1,0,0,0,0,0,0,120.0,40.0,1.25,12.4691,9.96441
94,1,0,0,0,0,0,0,120.0,40.0,1.5,13.8085,10.635
95,1,0,0,0,0,0,0,120.0,40.0,1.75,15.2978,11.2129
96,1,0,0,0,0,0,0,120.0,40.0,2.0,16.2829,11.3186
97,1,0,0,0,0,0,0,120.0,40.0,2.25,16.5927,10.8258
98,1,0,0,0,0,0,0,120.0,40.0,2.513,16.3213,9.77856
99,1,0,0,0,0,0,0,120.0,50.0,0.499,11.819,15.5323
100,1,0,0,0,0,0,0,120.0,50.0,0.75,14.7363,15.2496
101,1,0,0,0,0,0,0,120.0,50.0,1.0,17.0248,15.0571
102,1,0,0,0,0,0,0,120.0,50.0,1.25,18.9449,15.0353
103,1,0,0,0,0,0,0,120.0,50.0,1.5,20.7971,15.3306
104,1,0,0,0,0,0,0,120.0,50.0,1.75,22.6946,15.5247
105,1,0,0,0,0,0,0,120.0,50.0,2.0,24.123,15.234
106,1,0,0,0,0,0,0,120.0,50.0,2.25,24.595,14.3775
107,1,0,0,0,0,0,0,120.0,50.0,2.513,24.1706,12.5496
108,1,0,0,0,0,0,0,120.0,60.0,0.499,18.1583,23.1645
109,1,0,0,0,0,0,0,120.0,60.0,0.75,21.3098,22.4988
110,1,0,0,0,0,0,0,120.0,60.0,1.0,23.8583,21.7601
111,1,0,0,0,0,0,0,120.0,60.0,1.25,26.4357,21.1601
112,1,0,0,0,0,0,0,120.0,60.0,1.5,28.9817,20.9107
113,1,0,0,0,0,0,0,120.0,60.0,1.75,31.099,20.4066
114,1,0,0,0,0,0,0,120.0,60.0,2.0,32.6271,19.4203
115,1,0,0,0,0,0,0,120.0,60.0,2.25,33.1604,17.9541
116,1,0,0,0,0,0,0,120.0,60.0,2.513,32.4699,15.2773
117,1,0,0,0,0,0,0,120.0,70.0,0.499,25.4138,31.924
118,1,0,0,0,0,0,0,120.0,70.0,0.75,29.2513,31.1563
119,1,0,0,0,0,0,0,120.0,70.0,1.0,32.6065,30.1389
120,1,0,0,0,0,0,0,120.0,70.0,1.25,35.5862,28.8155
121,1,0,0,0,0,0,0,120.0,70.0,1.5,38.4682,27.5682
122,1,0,0,0,0,0,0,120.0,70.0,1.75,40.8865,26.1958
123,1,0,0,0,0,0,0,120.0,70.0,2.0,42.4022,24.2453
124,1,0,0,0,0,0,0,120.0,70.0,2.25,42.629,21.6081
125,1,0,0,0,0,0,0,120.0,70.0,2.513,41.8741,18.1531
126,1,0,0,0,0,0,0,120.0,80.0,0.499,33.3095,41.4471
127,1,0,0,0,0,0,0,120.0,80.0,0.75,38.4202,40.8183
128,1,0,0,0,0,0,0,120.0,80.0,1.0,43.1163,39.7893
129,1,0,0,0,0,0,0,120.0,80.0,1.25,46.8858,38.1178
130,1,0,0,0,0,0,0,120.0,80.0,1.5,49.9102,35.9259
131,1,0,0,0,0,0,0,120.0,80.0,1.75,52.2548,33.2954
132,1,0,0,0,0,0,0,120.0,80.0,2.0,53.4236,30.1082
133,1,0,0,0,0,0,0,120.0,80.0,2.25,53.3101,26.1195
134,1,0,0,0,0,0,0,120.0,80.0,2.513,51.9549,21.1739
135,1,0,0,0,0,0,0,120.0,90.0,0.499,41.7371,51.1467
136,1,0,0,0,0,0,0,120.0,90.0,0.75,48.341,51.0376
137,1,0,0,0,0,0,0,120.0,90.0,1.0,54.1819,50.0239
138,1,0,0,0,0,0,0,120.0,90.0,1.25,58.9532,48.0861
139,1,0,0,0,0,0,0,120.0,90.0,1.5,62.3711,45.0658
140,1,0,0,0,0,0,0,120.0,90.0,1.75,64.5143,41.1823
141,1,0,0,0,0,0,0,120.0,90.0,2.0,65.276,36.5561
142,1,0,0,0,0,0,0,120.0,90.0,2.25,64.7225,31.1992
143,1,0,0,0,0,0,0,120.0,90.0,2.513,62.979,25.4353
144,1,0,0,0,0,0,0,120.0,100.0,0.499,50.2838,60.5338
145,1,0,0,0,0,0,0,120.0,100.0,0.75,58.378,61.1547
146,1,0,0,0,0,0,0,120.0,100.0,1.0,65.2722,60.379
147,1,0,0,0,0,0,0,120.0,100.0,1.25,70.7361,57.9965
148,1,0,0,0,0,0,0,120.0,100.0,1.5,74.449,54.0883
149,1,0,0,0,0,0,0,120.0,100.0,1.75,76.4565,48.939
150,1,0,0,0,0,0,0,120.0,100.0,2.0,76.7132,42.6071
151,1,0,0,0,0,0,0,120.0,100.0,2.25,75.8858,36.2483
152,1,0,0,0,0,0,0,120.0,100.0,2.513,73.8607,29.6374
153,1,0,0,0,0,0,0,120.0,110.0,0.499,58.6125,69.521
154,1,0,0,0,0,0,0,120.0,110.0,0.75,67.5238,70.3624
155,1,0,0,0,0,0,0,120.0,110.0,1.0,75.468,69.9053
156,1,0,0,0,0,0,0,120.0,110.0,1.25,81.608,67.2333
157,1,0,0,0,0,0,0,120.0,110.0,1.5,85.506,62.4168
158,1,0,0,0,0,0,0,120.0,110.0,1.75,87.3599,56.0012
159,1,0,0,0,0,0,0,120.0,110.0,2.0,87.613,48.7841
160,1,0,0,0,0,0,0,120.0,110.0,2.25,86.8208,41.4872
161,1,0,0,0,0,0,0,120.0,110.0,2.513,84.6273,34.0659
162,1,0,0,0,0,0,0,180.0,30.0,0.499,5.13699,5.92113
163,1,0,0,0,0,0,0,180.0,30.0,0.75,6.78126,6.3869
164,1,0,0,0,0,0,0,180.0,30.0,1.0,7.74804,6.91207
165,1,0,0,0,0,0,0,180.0,30.0,1.25,8.55228,7.65499
166,1,0,0,0,0,0,0,180.0,30.0,1.5,9.53531,8.57497
167,1,0,0,0,0,0,0,180.0,30.0,1.75,10.0953,9.19605
168,1,0,0,0,0,0,0,180.0,30.0,2.0,10.2066,9.37319
169,1,0,0,0,0,0,0,180.0,30.0,2.25,10.3082,9.1713
170,1,0,0,0,0,0,0,180.0,30.0,2.513,9.8806,8.37114
171,1,0,0,0,0,0,0,180.0,40.0,0.499,9.43036,11.7684
172,1,0,0,0,0,0,0,180.0,40.0,0.75,11.8977,11.8771
173,1,0,0,0,0,0,0,180.0,40.0,1.0,13.5395,12.0246
174,1,0,0,0,0,0,0,180.0,40.0,1.25,14.7584,12.4172
175,1,0,0,0,0,0,0,180.0,40.0,1.5,16.0896,13.0335
176,1,0,0,0,0,0,0,180.0,40.0,1.75,17.1462,13.4489
177,1,0,0,0,0,0,0,180.0,40.0,2.0,17.5594,13.2648
178,1,0,0,0,0,0,0,180.0,40.0,2.25,17.5995,12.5792
179,1,0,0,0,0,0,0,180.0,40.0,2.513,17.0546,11.2513
180,1,0,0,0,0,0,0,180.0,50.0,0.499,15.1501,18.5679
181,1,0,0,0,0,0,0,180.0,50.0,0.75,17.9886,18.2826
182,1,0,0,0,0,0,0,180.0,50.0,1.0,19.9306,17.9095
183,1,0,0,0,0,0,0,180.0,50.0,1.25,21.5228,17.7836
184,1,0,0,0,0,0,0,180.0,50.0,1.5,23.1347,17.9053
185,1,0,0,0,0,0,0,180.0,50.0,1.75,24.8802,17.9593
186,1,0,0,0,0,0,0,180.0,50.0,2.0,25.5526,17.3015
187,1,0,0,0,0,0,0,180.0,50.0,2.25,25.4174,15.9809
188,1,0,0,0,0,0,0,180.0,50.0,2.513,24.4901,13.7398
189,1,0,0,0,0,0,0,180.0,60.0,0.499,21.547,26.3163
190,1,0,0,0,0,0,0,180.0,60.0,0.75,24.7463,25.7725
191,1,0,0,0,0,0,0,180.0,60.0,1.0,27.1693,24.9828
192,1,0,0,0,0,0,0,180.0,60.0,1.25,29.3177,24.2178
193,1,0,0,0,0,0,0,180.0,60.0,1.5,31.6362,23.7167
194,1,0,0,0,0,0,0,180.0,60.0,1.75,33.3621,22.988
195,1,0,0,0,0,0,0,180.0,60.0,2.0,34.1361,21.5743
196,1,0,0,0,0,0,0,180.0,60.0,2.25,33.9554,19.4551
197,1,0,0,0,0,0,0,180.0,60.0,2.513,32.9374,16.3526
198,1,0,0,0,0,0,0,180.0,70.0,0.499,28.8947,35.322
199,1,0,0,0,0,0,0,180.0,70.0,0.75,32.7308,34.6556
200,1,0,0,0,0,0,0,180.0,70.0,1.0,36.1795,33.768
201,1,0,0,0,0,0,0,180.0,70.0,1.25,38.9985,32.4165
202,1,0,0,0,0,0,0,180.0,70.0,1.5,41.3838,30.8258
203,1,0,0,0,0,0,0,180.0,70.0,1.75,43.0784,28.9448
204,1,0,0,0,0,0,0,180.0,70.0,2.0,43.8551,26.3898
205,1,0,0,0,0,0,0,180.0,70.0,2.25,43.4049,23.0115
206,1,0,0,0,0,0,0,180.0,70.0,2.513,42.1425,18.9238
207,1,0,0,0,0,0,0,180.0,80.0,0.499,36.5469,44.7951
208,1,0,0,0,0,0,0,180.0,80.0,0.75,41.8922,44.5641
209,1,0,0,0,0,0,0,180.0,80.0,1.0,46.4846,43.5823
210,1,0,0,0,0,0,0,180.0,80.0,1.25,50.2551,41.8962
211,1,0,0,0,0,0,0,180.0,80.0,1.5,52.9318,39.4805
212,1,0,0,0,0,0,0,180.0,80.0,1.75,54.7341,36.1794
213,1,0,0,0,0,0,0,180.0,80.0,2.0,55.004,32.0751
214,1,0,0,0,0,0,0,180.0,80.0,2.25,54.0628,27.1635
215,1,0,0,0,0,0,0,180.0,80.0,2.513,52.2191,21.7676
216,1,0,0,0,0,0,0,180.0,90.0,0.499,44.9289,54.6819
217,1,0,0,0,0,0,0,180.0,90.0,0.75,51.6602,54.9225
218,1,0,0,0,0,0,0,180.0,90.0,1.0,57.5595,54.081
219,1,0,0,0,0,0,0,180.0,90.0,1.25,62.3004,52
220,1,0,0,0,0,0,0,180.0,90.0,1.5,65.3393,48.6399
221,1,0,0,0,0,0,0,180.0,90.0,1.75,66.7352,43.8982
222,1,0,0,0,0,0,0,180.0,90.0,2.0,66.758,38.2701
223,1,0,0,0,0,0,0,180.0,90.0,2.25,65.494,32.0856
224,1,0,0,0,0,0,0,180.0,90.0,2.513,62.9597,25.6896
225,1,0,0,0,0,0,0,180.0,100.0,0.499,53.2384,64.0719
226,1,0,0,0,0,0,0,180.0,100.0,0.75,61.4007,64.9336
227,1,0,0,0,0,0,0,180.0,100.0,1.0,68.6733,64.5416
228,1,0,0,0,0,0,0,180.0,100.0,1.25,74.1672,62.1845
229,1,0,0,0,0,0,0,180.0,100.0,1.5,77.5115,57.6685
230,1,0,0,0,0,0,0,180.0,100.0,1.75,78.8244,51.4947
231,1,0,0,0,0,0,0,180.0,100.0,2.0,78.3701,44.2646
232,1,0,0,0,0,0,0,180.0,100.0,2.25,76.7817,37.1674
233,1,0,0,0,0,0,0,180.0,100.0,2.513,73.8751,29.8411
234,1,0,0,0,0,0,0,180.0,110.0,0.499,61.3808,72.9775
235,1,0,0,0,0,0,0,180.0,110.0,0.75,70.5202,74.1108
236,1,0,0,0,0,0,0,180.0,110.0,1.0,79.0532,74.0426
237,1,0,0,0,0,0,0,180.0,110.0,1.25,84.9314,71.1343
238,1,0,0,0,0,0,0,180.0,110.0,1.5,88.2291,65.5854
239,1,0,0,0,0,0,0,180.0,110.0,1.75,89.5918,58.2787
240,1,0,0,0,0,0,0,180.0,110.0,2.0,89.5,50.4482
241,1,0,0,0,0,0,0,180.0,110.0,2.25,87.8134,42.4824
242,1,0,0,0,0,0,0,180.0,110.0,2.513,84.7138,34.2887
243,1,0,0,0,0,0,0,240.0,30.0,0.499,7.98129,8.63286
244,1,0,0,0,0,0,0,240.0,30.0,0.75,9.33074,8.92408
245,1,0,0,0,0,0,0,240.0,30.0,1.0,10.2631,9.37338
246,1,0,0,0,0,0,0,240.0,30.0,1.25,11.0038,10.0417
247,1,0,0,0,0,0,0,240.0,30.0,1.5,11.5281,10.8039
248,1,0,0,0,0,0,0,240.0,30.0,1.75,11.6462,11.1972
249,1,0,0,0,0,0,0,240.0,30.0,2.0,11.6824,11.2145
250,1,0,0,0,0,0,0,240.0,30.0,2.25,11.71,10.8858
251,1,0,0,0,0,0,0,240.0,30.0,2.513,11.0817,9.87552
252,1,0,0,0,0,0,0,240.0,40.0,0.499,12.5992,14.8231
253,1,0,0,0,0,0,0,240.0,40.0,0.75,14.8257,14.8109
254,1,0,0,0,0,0,0,240.0,40.0,1.0,16.0585,14.6535
255,1,0,0,0,0,0,0,240.0,40.0,1.25,17.2024,14.8938
256,1,0,0,0,0,0,0,240.0,40.0,1.5,18.3618,15.439
257,1,0,0,0,0,0,0,240.0,40.0,1.75,18.759,15.5071
258,1,0,0,0,0,0,0,240.0,40.0,2.0,18.8482,15.1269
259,1,0,0,0,0,0,0,240.0,40.0,2.25,18.6598,14.1799
260,1,0,0,0,0,0,0,240.0,40.0,2.513,17.7681,12.5402
261,1,0,0,0,0,0,0,240.0,50.0,0.499,18.4994,21.6406
262,1,0,0,0,0,0,0,240.0,50.0,0.75,21.3263,21.5015
263,1,0,0,0,0,0,0,240.0,50.0,1.0,23.0687,21.0016
264,1,0,0,0,0,0,0,240.0,50.0,1.25,24.2506,20.6188
265,1,0,0,0,0,0,0,240.0,50.0,1.5,25.7044,20.5107
266,1,0,0,0,0,0,0,240.0,50.0,1.75,26.7148,20.1791
267,1,0,0,0,0,0,0,240.0,50.0,2.0,26.9412,19.2307
268,1,0,0,0,0,0,0,240.0,50.0,2.25,26.438,17.5681
269,1,0,0,0,0,0,0,240.0,50.0,2.513,25.1105,14.9846
270,1,0,0,0,0,0,0,240.0,60.0,0.499,24.8197,29.4425
271,1,0,0,0,0,0,0,240.0,60.0,0.75,28.1386,29.0584
272,1,0,0,0,0,0,0,240.0,60.0,1.0,30.5777,28.3409
273,1,0,0,0,0,0,0,240.0,60.0,1.25,32.47,27.4783
274,1,0,0,0,0,0,0,240.0,60.0,1.5,34.0816,26.5002
275,1,0,0,0,0,0,0,240.0,60.0,1.75,35.491,25.4482
276,1,0,0,0,0,0,0,240.0,60.0,2.0,35.6783,23.6057
277,1,0,0,0,0,0,0,240.0,60.0,2.25,34.6651,20.8238
278,1,0,0,0,0,0,0,240.0,60.0,2.513,33.4253,17.4267
279,1,0,0,0,0,0,0,240.0,70.0,0.499,32.1983,38.5136
280,1,0,0,0,0,0,0,240.0,70.0,0.75,36.337,38.1893
281,1,0,0,0,0,0,0,240.0,70.0,1.0,39.6483,37.3323
282,1,0,0,0,0,0,0,240.0,70.0,1.25,42.3242,35.9803
283,1,0,0,0,0,0,0,240.0,70.0,1.5,44.1998,34.0335
284,1,0,0,0,0,0,0,240.0,70.0,1.75,45.3513,31.6003
285,1,0,0,0,0,0,0,240.0,70.0,2.0,45.3081,28.3843
286,1,0,0,0,0,0,0,240.0,70.0,2.25,44.2181,24.3866
287,1,0,0,0,0,0,0,240.0,70.0,2.513,42.7144,19.7814
288,1,0,0,0,0,0,0,240.0,80.0,0.499,39.9804,48.111
289,1,0,0,0,0,0,0,240.0,80.0,0.75,45.2493,48.0677
290,1,0,0,0,0,0,0,240.0,80.0,1.0,49.8267,47.2732
291,1,0,0,0,0,0,0,240.0,80.0,1.25,53.3424,45.5015
292,1,0,0,0,0,0,0,240.0,80.0,1.5,55.8129,42.812
293,1,0,0,0,0,0,0,240.0,80.0,1.75,56.8734,38.9743
294,1,0,0,0,0,0,0,240.0,80.0,2.0,56.4276,33.9444
295,1,0,0,0,0,0,0,240.0,80.0,2.25,54.9853,28.4233
296,1,0,0,0,0,0,0,240.0,80.0,2.513,52.5526,22.4709
297,1,0,0,0,0,0,0,240.0,90.0,0.499,47.9685,57.8358
298,1,0,0,0,0,0,0,240.0,90.0,0.75,54.5792,58.2914
299,1,0,0,0,0,0,0,240.0,90.0,1.0,60.5496,57.7367
300,1,0,0,0,0,0,0,240.0,90.0,1.25,65.2278,55.6849
301,1,0,0,0,0,0,0,240.0,90.0,1.5,67.9215,51.8968
302,1,0,0,0,0,0,0,240.0,90.0,1.75,68.807,46.4756
303,1,0,0,0,0,0,0,240.0,90.0,2.0,68.1184,39.907
304,1,0,0,0,0,0,0,240.0,90.0,2.25,66.0561,32.9704
305,1,0,0,0,0,0,0,240.0,90.0,2.513,63.0622,25.9587
306,1,0,0,0,0,0,0,240.0,100.0,0.499,55.9065,67.1821
307,1,0,0,0,0,0,0,240.0,100.0,0.75,64.0184,68.1281
308,1,0,0,0,0,0,0,240.0,100.0,1.0,71.2737,67.9071
309,1,0,0,0,0,0,0,240.0,100.0,1.25,76.7322,65.5592
310,1,0,0,0,0,0,0,240.0,100.0,1.5,79.6704,60.5331
311,1,0,0,0,0,0,0,240.0,100.0,1.75,80.4838,53.6825
312,1,0,0,0,0,0,0,240.0,100.0,2.0,79.5973,45.9594
313,1,0,0,0,0,0,0,240.0,100.0,2.25,77.412,38.1258
314,1,0,0,0,0,0,0,240.0,100.0,2.513,73.7985,30.1238
315,1,0,0,0,0,0,0,240.0,110.0,0.499,64.125,75.9907
316,1,0,0,0,0,0,0,240.0,110.0,0.75,73.0567,77.0278
317,1,0,0,0,0,0,0,240.0,110.0,1.0,81.1821,76.8145
318,1,0,0,0,0,0,0,240.0,110.0,1.25,87.0507,73.8653
319,1,0,0,0,0,0,0,240.0,110.0,1.5,90.13,67.9906
320,1,0,0,0,0,0,0,240.0,110.0,1.75,91.3334,60.3401
321,1,0,0,0,0,0,0,240.0,110.0,2.0,90.7316,51.9728
322,1,0,0,0,0,0,0,240.0,110.0,2.25,88.4955,43.4298
323,1,0,0,0,0,0,0,240.0,110.0,2.513,84.9386,34.8241
324,1,0,0,0,0,0,0,300.0,30.0,0.499,10.7671,11.4229
325,1,0,0,0,0,0,0,300.0,30.0,0.75,11.8826,11.506
326,1,0,0,0,0,0,0,300.0,30.0,1.0,12.6659,11.8431
327,1,0,0,0,0,0,0,300.0,30.0,1.25,13.2129,12.3829
328,1,0,0,0,0,0,0,300.0,30.0,1.5,13.3127,12.8741
329,1,0,0,0,0,0,0,300.0,30.0,1.75,13.2865,13.1019
330,1,0,0,0,0,0,0,300.0,30.0,2.0,13.1346,12.9751
331,1,0,0,0,0,0,0,300.0,30.0,2.25,13.0156,12.4906
332,1,0,0,0,0,0,0,300.0,30.0,2.513,12.2708,11.2482
333,1,0,0,0,0,0,0,300.0,40.0,0.499,15.79,17.8439
334,1,0,0,0,0,0,0,300.0,40.0,0.75,17.7633,17.7999
335,1,0,0,0,0,0,0,300.0,40.0,1.0,18.8551,17.502
336,1,0,0,0,0,0,0,300.0,40.0,1.25,19.6575,17.5262
337,1,0,0,0,0,0,0,300.0,40.0,1.5,20.3832,17.7307
338,1,0,0,0,0,0,0,300.0,40.0,1.75,20.3556,17.5226
339,1,0,0,0,0,0,0,300.0,40.0,2.0,20.1588,16.9062
340,1,0,0,0,0,0,0,300.0,40.0,2.25,19.785,15.7436
341,1,0,0,0,0,0,0,300.0,40.0,2.513,18.5053,13.7227
342,1,0,0,0,0,0,0,300.0,50.0,0.499,21.7159,24.6757
343,1,0,0,0,0,0,0,300.0,50.0,0.75,24.3344,24.5908
344,1,0,0,0,0,0,0,300.0,50.0,1.0,26.2229,24.2264
345,1,0,0,0,0,0,0,300.0,50.0,1.25,27.1746,23.5261
346,1,0,0,0,0,0,0,300.0,50.0,1.5,27.9487,23.0866
347,1,0,0,0,0,0,0,300.0,50.0,1.75,28.4143,22.4081
348,1,0,0,0,0,0,0,300.0,50.0,2.0,28.2572,20.9827
349,1,0,0,0,0,0,0,300.0,50.0,2.25,27.4531,18.9931
350,1,0,0,0,0,0,0,300.0,50.0,2.513,25.9694,16.1041
351,1,0,0,0,0,0,0,300.0,60.0,0.499,28.1769,32.638
352,1,0,0,0,0,0,0,300.0,60.0,0.75,31.3444,32.3045
353,1,0,0,0,0,0,0,300.0,60.0,1.0,33.9329,31.7861
354,1,0,0,0,0,0,0,300.0,60.0,1.25,35.6437,30.7318
355,1,0,0,0,0,0,0,300.0,60.0,1.5,36.604,29.3158
356,1,0,0,0,0,0,0,300.0,60.0,1.75,37.3405,27.7736
357,1,0,0,0,0,0,0,300.0,60.0,2.0,37.0725,25.4413
358,1,0,0,0,0,0,0,300.0,60.0,2.25,35.7434,22.2836
359,1,0,0,0,0,0,0,300.0,60.0,2.513,34.0855,18.44
360,1,0,0,0,0,0,0,300.0,70.0,0.499,35.5641,41.7125
361,1,0,0,0,0,0,0,300.0,70.0,0.75,39.5769,41.4581
362,1,0,0,0,0,0,0,300.0,70.0,1.0,42.7469,40.667
363,1,0,0,0,0,0,0,300.0,70.0,1.25,45.3754,39.3502
364,1,0,0,0,0,0,0,300.0,70.0,1.5,46.9355,37.1298
365,1,0,0,0,0,0,0,300.0,70.0,1.75,47.4434,34.0689
366,1,0,0,0,0,0,0,300.0,70.0,2.0,46.9704,30.3683
