,L0,L1,L2,L3,L4,L5,L6,res_time,temperature,catalyst_loading,yield,turnover
78,1,0,0,0,0,0,0,60.0,110.0,2.0,12.3846,6.78497
79,1,0,0,0,0,0,0,60.0,110.0,2.25,13.3376,6.31501
80,1,0,0,0,0,0,0,60.0,110.0,2.515,13.9964,5.61363
81,1,0,0,0,0,0,0,120.0,30.0,0.498,3.59053,2.81199
82,1,0,0,0,0,0,0,120.0,30.0,0.75,4.91021,3.4014
83,1,0,0,0,0,0,0,120.0,30.0,1.0,5.97665,3.86448
84,1,0,0,0,0,0,0,120.0,30.0,1.25,6.55528,4.0728
85,1,0,0,0,0,0,0,120.0,30.0,1.5,6.72172,4.07067
86,1,0,0,0,0,0,0,120.0,30.0,1.75,6.53198,3.87278
87,1,0,0,0,0,0,0,120.0,30.0,2.0,6.03652,3.45479
88,1,0,0,0,0,0,0,120.0,30.0,2.25,5.39424,2.89958
89,1,0,0,0,0,0,0,120.0,30.0,2.515,4.63042,2.16829
90,1,0,0,0,0,0,0,120.0,40.0,0.498,4.12772,3.41637
91,1,0,0,0,0,0,0,120.0,40.0,0.75,5.58395,4.06028
92,1,0,0,0,0,0,0,120.0,40.0,1.0,6.75972,4.56002
93,1,0,0,0,0,0,0,120.0,40.0,1.25,7.63558,4.88982
94,1,0,0,0,0,0,0,120.0,40.0,1.5,8.00749,4.94884
95,1,0,0,0,0,0,0,120.0,40.0,1.75,7.953,4.74556
96,1,0,0,0,0,0,0,120.0,40.0,2.0,7.58117,4.32814
97,1,0,0,0,0,0,0,120.0,40.0,2.25,7.0032,3.71081
98,1,0,0,0,0,0,0,120.0,40.0,2.515,6.25432,2.86006
99,1,0,0,0,0,0,0,120.0,50.0,0.498,4.45482,3.99328
100,1,0,0,0,0,0,0,120.0,50.0,0.75,6.0305,4.65779
101,1,0,0,0,0,0,0,120.0,50.0,1.0,7.37481,5.21194
102,1,0,0,0,0,0,0,120.0,50.0,1.25,8.41193,5.58835
103,1,0,0,0,0,0,0,120.0,50.0,1.5,9.04522,5.74299
104,1,0,0,0,0,0,0,120.0,50.0,1.75,9.12831,5.54863
105,1,0,0,0,0,0,0,120.0,50.0,2.0,8.91035,5.08498
106,1,0,0,0,0,0,0,120.0,50.0,2.25,8.50116,4.42607
107,1,0,0,0,0,0,0,120.0,50.0,2.515,7.90354,3.54684
108,1,0,0,0,0,0,0,120.0,60.0,0.498,4.61817,4.51874
109,1,0,0,0,0,0,0,120.0,60.0,0.75,6.28769,5.22828
110,1,0,0,0,0,0,0,120.0,60.0,1.0,7.731,5.79702
111,1,0,0,0,0,0,0,120.0,60.0,1.25,8.93012,6.20789
112,1,0,0,0,0,0,0,120.0,60.0,1.5,9.69851,6.38091
113,1,0,0,0,0,0,0,120.0,60.0,1.75,10.0993,6.23605
114,1,0,0,0,0,0,0,120.0,60.0,2.0,10.0723,5.74966
115,1,0,0,0,0,0,0,120.0,60.0,2.25,9.84463,5.05942
116,1,0,0,0,0,0,0,120.0,60.0,2.515,9.40939,4.14695
117,1,0,0,0,0,0,0,120.0,70.0,0.498,4.75945,5.03917
118,1,0,0,0,0,0,0,120.0,70.0,0.75,6.44571,5.77133
119,1,0,0,0,0,0,0,120.0,70.0,1.0,7.97109,6.37163
120,1,0,0,0,0,0,0,120.0,70.0,1.25,9.28428,6.78489
121,1,0,0,0,0,0,0,120.0,70.0,1.5,10.2118,6.91912
122,1,0,0,0,0,0,0,120.0,70.0,1.75,10.8679,6.79341
123,1,0,0,0,0,0,0,120.0,70.0,2.0,11.1751,6.35955
124,1,0,0,0,0,0,0,120.0,70.0,2.25,11.1976,5.67097
125,1,0,0,0,0,0,0,120.0,70.0,2.515,10.9298,4.72892
126,1,0,0,0,0,0,0,120.0,80.0,0.498,4.80915,5.5443
127,1,0,0,0,0,0,0,120.0,80.0,0.75,6.57421,6.33181
128,1,0,0,0,0,0,0,120.0,80.0,1.0,8.16049,6.92145
129,1,0,0,0,0,0,0,120.0,80.0,1.25,9.52877,7.28898
130,1,0,0,0,0,0,0,120.0,80.0,1.5,10.5546,7.37423
131,1,0,0,0,0,0,0,120.0,80.0,1.75,11.4,7.2019
132,1,0,0,0,0,0,0,120.0,80.0,2.0,12.1391,6.85956
133,1,0,0,0,0,0,0,120.0,80.0,2.25,12.3562,6.17358
134,1,0,0,0,0,0,0,120.0,80.0,2.515,12.2409,5.21888
135,1,0,0,0,0,0,0,120.0,90.0,0.498,4.8184,6.0302
136,1,0,0,0,0,0,0,120.0,90.0,0.75,6.67614,6.83113
137,1,0,0,0,0,0,0,120.0,90.0,1.0,8.23564,7.37396
138,1,0,0,0,0,0,0,120.0,90.0,1.25,9.51386,7.6263
139,1,0,0,0,0,0,0,120.0,90.0,1.5,10.7964,7.68533
140,1,0,0,0,0,0,0,120.0,90.0,1.75,11.8996,7.54656
141,1,0,0,0,0,0,0,120.0,90.0,2.0,12.7482,7.14564
142,1,0,0,0,0,0,0,120.0,90.0,2.25,13.3253,6.55814
143,1,0,0,0,0,0,0,120.0,90.0,2.515,13.5403,5.70037
144,1,0,0,0,0,0,0,120.0,100.0,0.498,4.79226,6.4364
145,1,0,0,0,0,0,0,120.0,100.0,0.75,6.61576,7.19538
146,1,0,0,0,0,0,0,120.0,100.0,1.0,8.18162,7.69682
147,1,0,0,0,0,0,0,120.0,100.0,1.25,9.59209,7.91371
148,1,0,0,0,0,0,0,120.0,100.0,1.5,10.949,7.94029
149,1,0,0,0,0,0,0,120.0,100.0,1.75,12.2624,7.79543
150,1,0,0,0,0,0,0,120.0,100.0,2.0,13.3094,7.39913
151,1,0,0,0,0,0,0,120.0,100.0,2.25,14.2042,6.87542
152,1,0,0,0,0,0,0,120.0,100.0,2.515,14.8639,6.10999
153,1,0,0,0,0,0,0,120.0,110.0,0.498,4.75548,6.79456
154,1,0,0,0,0,0,0,120.0,110.0,0.75,6.4537,7.45768
155,1,0,0,0,0,0,0,120.0,110.0,1.0,8.06913,7.92354
156,1,0,0,0,0,0,0,120.0,110.0,1.25,9.64604,8.13835
157,1,0,0,0,0,0,0,120.0,110.0,1.5,11.142,8.17235
158,1,0,0,0,0,0,0,120.0,110.0,1.75,12.5924,7.99481
159,1,0,0,0,0,0,0,120.0,110.0,2.0,13.9167,7.64357
160,1,0,0,0,0,0,0,120.0,110.0,2.25,15.1851,7.20091
161,1,0,0,0,0,0,0,120.0,110.0,2.515,16.1047,6.50629
162,1,0,0,0,0,0,0,180.0,30.0,0.498,3.64996,2.82087
163,1,0,0,0,0,0,0,180.0,30.0,0.75,5.06646,3.44043
164,1,0,0,0,0,0,0,180.0,30.0,1.0,6.22866,3.89765
165,1,0,0,0,0,0,0,180.0,30.0,1.25,6.97012,4.16284
166,1,0,0,0,0,0,0,180.0,30.0,1.5,7.25457,4.21285
167,1,0,0,0,0,0,0,180.0,30.0,1.75,7.13952,4.05021
168,1,0,0,0,0,0,0,180.0,30.0,2.0,6.70727,3.6702
169,1,0,0,0,0,0,0,180.0,30.0,2.25,6.19831,3.15366
170,1,0,0,0,0,0,0,180.0,30.0,2.515,5.54965,2.51761
171,1,0,0,0,0,0,0,180.0,40.0,0.498,4.2626,3.48243
172,1,0,0,0,0,0,0,180.0,40.0,0.75,5.75569,4.14132
173,1,0,0,0,0,0,0,180.0,40.0,1.0,7.11171,4.68588
174,1,0,0,0,0,0,0,180.0,40.0,1.25,8.10056,5.03258
175,1,0,0,0,0,0,0,180.0,40.0,1.5,8.59639,5.12976
176,1,0,0,0,0,0,0,180.0,40.0,1.75,8.63116,4.97017
177,1,0,0,0,0,0,0,180.0,40.0,2.0,8.33713,4.58542
178,1,0,0,0,0,0,0,180.0,40.0,2.25,7.86906,4.02703
179,1,0,0,0,0,0,0,180.0,40.0,2.515,7.29502,3.27388
180,1,0,0,0,0,0,0,180.0,50.0,0.498,4.55278,4.0545
181,1,0,0,0,0,0,0,180.0,50.0,0.75,6.25674,4.7826
182,1,0,0,0,0,0,0,180.0,50.0,1.0,7.71441,5.37789
183,1,0,0,0,0,0,0,180.0,50.0,1.25,8.9236,5.7971
184,1,0,0,0,0,0,0,180.0,50.0,1.5,9.70052,5.98946
185,1,0,0,0,0,0,0,180.0,50.0,1.75,9.94903,5.85111
186,1,0,0,0,0,0,0,180.0,50.0,2.0,9.85286,5.47186
187,1,0,0,0,0,0,0,180.0,50.0,2.25,9.53145,4.84901
188,1,0,0,0,0,0,0,180.0,50.0,2.515,9.02727,3.99606
189,1,0,0,0,0,0,0,180.0,60.0,0.498,4.80209,4.63019
190,1,0,0,0,0,0,0,180.0,60.0,0.75,6.5611,5.39645
191,1,0,0,0,0,0,0,180.0,60.0,1.0,8.09816,6.01503
192,1,0,0,0,0,0,0,180.0,60.0,1.25,9.43896,6.47671
193,1,0,0,0,0,0,0,180.0,60.0,1.5,10.4187,6.70787
194,1,0,0,0,0,0,0,180.0,60.0,1.75,10.9992,6.64464
195,1,0,0,0,0,0,0,180.0,60.0,2.0,11.1218,6.22345
196,1,0,0,0,0,0,0,180.0,60.0,2.25,10.9955,5.54026
197,1,0,0,0,0,0,0,180.0,60.0,2.515,10.6963,4.65151
198,1,0,0,0,0,0,0,180.0,70.0,0.498,4.96588,5.19336
199,1,0,0,0,0,0,0,180.0,70.0,0.75,6.78349,6.00372
200,1,0,0,0,0,0,0,180.0,70.0,1.0,8.39752,6.65176
201,1,0,0,0,0,0,0,180.0,70.0,1.25,9.86766,7.14924
202,1,0,0,0,0,0,0,180.0,70.0,1.5,11.0218,7.37193
203,1,0,0,0,0,0,0,180.0,70.0,1.75,11.8043,7.29675
204,1,0,0,0,0,0,0,180.0,70.0,2.0,12.3726,6.93697
205,1,0,0,0,0,0,0,180.0,70.0,2.25,12.5082,6.2352
206,1,0,0,0,0,0,0,180.0,70.0,2.515,12.2877,5.2712
207,1,0,0,0,0,0,0,180.0,80.0,0.498,5.12274,5.77156
208,1,0,0,0,0,0,0,180.0,80.0,0.75,6.95327,6.6043
209,1,0,0,0,0,0,0,180.0,80.0,1.0,8.63908,7.27437
210,1,0,0,0,0,0,0,180.0,80.0,1.25,10.1923,7.7628
211,1,0,0,0,0,0,0,180.0,80.0,1.5,11.5045,7.97125
212,1,0,0,0,0,0,0,180.0,80.0,1.75,12.548,7.8718
213,1,0,0,0,0,0,0,180.0,80.0,2.0,13.3743,7.49498
214,1,0,0,0,0,0,0,180.0,80.0,2.25,13.7964,6.80925
215,1,0,0,0,0,0,0,180.0,80.0,2.515,13.7852,5.81141
216,1,0,0,0,0,0,0,180.0,90.0,0.498,5.20289,6.30799
217,1,0,0,0,0,0,0,180.0,90.0,0.75,7.1042,7.18014
218,1,0,0,0,0,0,0,180.0,90.0,1.0,8.90587,7.87933
219,1,0,0,0,0,0,0,180.0,90.0,1.25,10.405,8.26841
220,1,0,0,0,0,0,0,180.0,90.0,1.5,11.8361,8.41059
221,1,0,0,0,0,0,0,180.0,90.0,1.75,13.1325,8.32504
222,1,0,0,0,0,0,0,180.0,90.0,2.0,14.1131,7.91606
223,1,0,0,0,0,0,0,180.0,90.0,2.25,14.8788,7.28205
224,1,0,0,0,0,0,0,180.0,90.0,2.515,15.2652,6.37037
225,1,0,0,0,0,0,0,180.0,100.0,0.498,5.21416,6.76724
226,1,0,0,0,0,0,0,180.0,100.0,0.75,7.15276,7.65855
227,1,0,0,0,0,0,0,180.0,100.0,1.0,8.95501,8.3145
228,1,0,0,0,0,0,0,180.0,100.0,1.25,10.5759,8.64819
229,1,0,0,0,0,0,0,180.0,100.0,1.5,12.0933,8.74645
230,1,0,0,0,0,0,0,180.0,100.0,1.75,13.5807,8.6418
231,1,0,0,0,0,0,0,180.0,100.0,2.0,14.7898,8.25439
232,1,0,0,0,0,0,0,180.0,100.0,2.25,15.9654,7.71616
233,1,0,0,0,0,0,0,180.0,100.0,2.515,16.8118,6.91161
234,1,0,0,0,0,0,0,180.0,110.0,0.498,5.32486,7.22085
235,1,0,0,0,0,0,0,180.0,110.0,0.75,7.20983,8.0415
236,1,0,0,0,0,0,0,180.0,110.0,1.0,8.96365,8.60233
237,1,0,0,0,0,0,0,180.0,110.0,1.25,10.6979,8.92792
238,1,0,0,0,0,0,0,180.0,110.0,1.5,12.3319,9.01094
239,1,0,0,0,0,0,0,180.0,110.0,1.75,13.8813,8.85304
240,1,0,0,0,0,0,0,180.0,110.0,2.0,15.4966,8.52886
241,1,0,0,0,0,0,0,180.0,110.0,2.25,17.0001,8.08935
242,1,0,0,0,0,0,0,180.0,110.0,2.515,18.1104,7.37111
243,1,0,0,0,0,0,0,240.0,30.0,0.498,3.65488,2.78883
244,1,0,0,0,0,0,0,240.0,30.0,0.75,5.06916,3.38409
245,1,0,0,0,0,0,0,240.0,30.0,1.0,6.33741,3.87494
246,1,0,0,0,0,0,0,240.0,30.0,1.25,7.18573,4.17664
247,1,0,0,0,0,0,0,240.0,30.0,1.5,7.61102,4.29018
248,1,0,0,0,0,0,0,240.0,30.0,1.75,7.65904,4.18016
249,1,0,0,0,0,0,0,240.0,30.0,2.0,7.33471,3.83633
250,1,0,0,0,0,0,0,240.0,30.0,2.25,6.93069,3.39124
251,1,0,0,0,0,0,0,240.0,30.0,2.515,6.50057,2.88531
252,1,0,0,0,0,0,0,240.0,40.0,0.498,4.22567,3.47861
253,1,0,0,0,0,0,0,240.0,40.0,0.75,5.79088,4.1376
254,1,0,0,0,0,0,0,240.0,40.0,1.0,7.21781,4.70362
255,1,0,0,0,0,0,0,240.0,40.0,1.25,8.35672,5.07658
256,1,0,0,0,0,0,0,240.0,40.0,1.5,9.02798,5.25084
257,1,0,0,0,0,0,0,240.0,40.0,1.75,9.21721,5.15764
258,1,0,0,0,0,0,0,240.0,40.0,2.0,9.00094,4.80071
259,1,0,0,0,0,0,0,240.0,40.0,2.25,8.73994,4.31713
260,1,0,0,0,0,0,0,240.0,40.0,2.515,8.39588,3.71355
261,1,0,0,0,0,0,0,240.0,50.0,0.498,4.57655,4.07819
262,1,0,0,0,0,0,0,240.0,50.0,0.75,6.33027,4.8358
263,1,0,0,0,0,0,0,240.0,50.0,1.0,7.88696,5.45926
264,1,0,0,0,0,0,0,240.0,50.0,1.25,9.26066,5.92828
265,1,0,0,0,0,0,0,240.0,50.0,1.5,10.1681,6.13542
266,1,0,0,0,0,0,0,240.0,50.0,1.75,10.5926,6.09202
267,1,0,0,0,0,0,0,240.0,50.0,2.0,10.6882,5.75485
268,1,0,0,0,0,0,0,240.0,50.0,2.25,10.5596,5.22461
269,1,0,0,0,0,0,0,240.0,50.0,2.515,10.2268,4.46088
270,1,0,0,0,0,0,0,240.0,60.0,0.498,4.89126,4.70673
271,1,0,0,0,0,0,0,240.0,60.0,0.75,6.6825,5.49635
272,1,0,0,0,0,0,0,240.0,60.0,1.0,8.38744,6.18985
273,1,0,0,0,0,0,0,240.0,60.0,1.25,9.86106,6.69363
274,1,0,0,0,0,0,0,240.0,60.0,1.5,11.0339,6.97669
275,1,0,0,0,0,0,0,240.0,60.0,1.75,11.7999,6.96795
276,1,0,0,0,0,0,0,240.0,60.0,2.0,12.2112,6.65756
277,1,0,0,0,0,0,0,240.0,60.0,2.25,12.1961,6.02385
278,1,0,0,0,0,0,0,240.0,60.0,2.515,11.9617,5.12957
279,1,0,0,0,0,0,0,240.0,70.0,0.498,5.13772,5.33556
280,1,0,0,0,0,0,0,240.0,70.0,0.75,7.02828,6.18514
281,1,0,0,0,0,0,0,240.0,70.0,1.0,8.79334,6.90628
282,1,0,0,0,0,0,0,240.0,70.0,1.25,10.3223,7.44505
283,1,0,0,0,0,0,0,240.0,70.0,1.5,11.6966,7.73826
284,1,0,0,0,0,0,0,240.0,70.0,1.75,12.7862,7.78405
285,1,0,0,0,0,0,0,240.0,70.0,2.0,13.5431,7.4679
286,1,0,0,0,0,0,0,240.0,70.0,2.25,13.8852,6.80868
287,1,0,0,0,0,0,0,240.0,70.0,2.515,13.6957,5.80095
288,1,0,0,0,0,0,0,240.0,80.0,0.498,5.38527,5.95199
289,1,0,0,0,0,0,0,240.0,80.0,0.75,7.29735,6.84389
290,1,0,0,0,0,0,0,240.0,80.0,1.0,9.09833,7.58703
291,1,0,0,0,0,0,0,240.0,80.0,1.25,10.8322,8.18492
292,1,0,0,0,0,0,0,240.0,80.0,1.5,12.295,8.47068
293,1,0,0,0,0,0,0,240.0,80.0,1.75,13.5495,8.45151
294,1,0,0,0,0,0,0,240.0,80.0,2.0,14.624,8.12137
295,1,0,0,0,0,0,0,240.0,80.0,2.25,15.2204,7.41857
296,1,0,0,0,0,0,0,240.0,80.0,2.515,15.331,6.39021
297,1,0,0,0,0,0,0,240.0,90.0,0.498,5.52301,6.51772
298,1,0,0,0,0,0,0,240.0,90.0,0.75,7.5087,7.45025
299,1,0,0,0,0,0,0,240.0,90.0,1.0,9.39638,8.25492
300,1,0,0,0,0,0,0,240.0,90.0,1.25,11.2087,8.81597
301,1,0,0,0,0,0,0,240.0,90.0,1.5,12.7774,9.05652
302,1,0,0,0,0,0,0,240.0,90.0,1.75,14.267,9.02846
303,1,0,0,0,0,0,0,240.0,90.0,2.0,15.4516,8.63987
304,1,0,0,0,0,0,0,240.0,90.0,2.25,16.4028,7.97743
305,1,0,0,0,0,0,0,240.0,90.0,2.515,16.9087,6.98059
306,1,0,0,0,0,0,0,240.0,100.0,0.498,5.65863,7.05655
307,1,0,0,0,0,0,0,240.0,100.0,0.75,7.70731,8.02633
308,1,0,0,0,0,0,0,240.0,100.0,1.0,9.66157,8.83349
309,1,0,0,0,0,0,0,240.0,100.0,1.25,11.5173,9.33159
310,1,0,0,0,0,0,0,240.0,100.0,1.5,13.1825,9.51791
311,1,0,0,0,0,0,0,240.0,100.0,1.75,14.7856,9.42836
312,1,0,0,0,0,0,0,240.0,100.0,2.0,16.2778,9.08318
313,1,0,0,0,0,0,0,240.0,100.0,2.25,17.6218,8.50872
314,1,0,0,0,0,0,0,240.0,100.0,2.515,18.5302,7.59733
315,1,0,0,0,0,0,0,240.0,110.0,0.498,5.90209,7.58092
316,1,0,0,0,0,0,0,240.0,110.0,0.75,7.91255,8.52033
317,1,0,0,0,0,0,0,240.0,110.0,1.0,9.82961,9.21864
318,1,0,0,0,0,0,0,240.0,110.0,1.25,11.7718,9.67662
319,1,0,0,0,0,0,0,240.0,110.0,1.5,13.5127,9.82582
320,1,0,0,0,0,0,0,240.0,110.0,1.75,15.2419,9.68855
321,1,0,0,0,0,0,0,240.0,110.0,2.0,16.999,9.38683
322,1,0,0,0,0,0,0,240.0,110.0,2.25,18.6463,8.90631
323,1,0,0,0,0,0,0,240.0,110.0,2.515,19.8661,8.13742
324,1,0,0,0,0,0,0,300.0,30.0,0.498,3.56059,2.69261
325,1,0,0,0,0,0,0,300.0,30.0,0.75,5.0233,3.29207
326,1,0,0,0,0,0,0,300.0,30.0,1.0,6.28557,3.7731
327,1,0,0,0,0,0,0,300.0,30.0,1.25,7.26322,4.12422
328,1,0,0,0,0,0,0,300.0,30.0,1.5,7.81593,4.28018
329,1,0,0,0,0,0,0,300.0,30.0,1.75,8.06777,4.25797
330,1,0,0,0,0,0,0,300.0,30.0,2.0,7.94829,3.98727
331,1,0,0,0,0,0,0,300.0,30.0,2.25,7.67234,3.6525
332,1,0,0,0,0,0,0,300.0,30.0,2.515,7.40178,3.22265
333,1,0,0,0,0,0,0,300.0,40.0,0.498,4.1387,3.41771
334,1,0,0,0,0,0,0,300.0,40.0,0.75,5.75249,4.08137
335,1,0,0,0,0,0,0,300.0,40.0,1.0,7.19415,4.64065
336,1,0,0,0,0,0,0,300.0,40.0,1.25,8.43555,5.0587
337,1,0,0,0,0,0,0,300.0,40.0,1.5,9.27197,5.28604
338,1,0,0,0,0,0,0,300.0,40.0,1.75,9.66989,5.27752
339,1,0,0,0,0,0,0,300.0,40.0,2.0,9.66249,4.98882
340,1,0,0,0,0,0,0,300.0,40.0,2.25,9.63781,4.61814
341,1,0,0,0,0,0,0,300.0,40.0,2.515,9.4106,4.09381
342,1,0,0,0,0,0,0,300.0,50.0,0.498,4.5967,4.11544
343,1,0,0,0,0,0,0,300.0,50.0,0.75,6.36317,4.84585
344,1,0,0,0,0,0,0,300.0,50.0,1.0,7.94626,5.46172
345,1,0,0,0,0,0,0,300.0,50.0,1.25,9.36258,5.95136
346,1,0,0,0,0,0,0,300.0,50.0,1.5,10.5118,6.24961
347,1,0,0,0,0,0,0,300.0,50.0,1.75,11.1083,6.25312
348,1,0,0,0,0,0,0,300.0,50.0,2.0,11.436,6.0088
349,1,0,0,0,0,0,0,300.0,50.0,2.25,11.5529,5.56103
350,1,0,0,0,0,0,0,300.0,50.0,2.515,11.4064,4.8998
351,1,0,0,0,0,0,0,300.0,60.0,0.498,4.97615,4.78258
352,1,0,0,0,0,0,0,300.0,60.0,0.75,6.84848,5.60922
353,1,0,0,0,0,0,0,300.0,60.0,1.0,8.56424,6.28504
354,1,0,0,0,0,0,0,300.0,60.0,1.25,10.0848,6.80508
355,1,0,0,0,0,0,0,300.0,60.0,1.5,11.4512,7.15555
356,1,0,0,0,0,0,0,300.0,60.0,1.75,12.5139,7.25164
357,1,0,0,0,0,0,0,300.0,60.0,2.0,13.1941,7.01843
358,1,0,0,0,0,0,0,300.0,60.0,2.25,13.4463,6.47812
359,1,0,0,0,0,0,0,300.0,60.0,2.515,13.2973,5.62414
360,1,0,0,0,0,0,0,300.0,70.0,0.498,5.31542,5.46961
361,1,0,0,0,0,0,0,300.0,70.0,0.75,7.23756,6.33065
362,1,0,0,0,0,0,0,300.0,70.0,1.0,9.09528,7.095
363,1,0,0,0,0,0,0,300.0,70.0,1.25,10.7745,7.68687
364,1,0,0,0,0,0,0,300.0,70.0,1.5,12.2428,8.04669
365,1,0,0,0,0,0,0,300.0,70.0,1.75,13.6768,8.18257
